id,agent,start,end,direction,status,activity,comment
,gnazarchuk,2025-10-23T13:00:00,2025-10-23T20:00:00,calls,work,,
,gnazarchuk,2025-10-24T17:00:00,2025-10-25T00:00:00,calls,work,,
,gnazarchuk,2025-10-25T05:00:00,2025-10-25T12:00:00,calls,work,,
,gnazarchuk,2025-10-27T17:00:00,2025-10-28T00:00:00,calls,work,,
,gnazarchuk,2025-10-29T08:00:00,2025-10-29T15:00:00,calls,work,,
,gnazarchuk,2025-10-31T08:00:00,2025-10-31T15:00:00,calls,work,,
,vsmirnov,2025-10-01T16:00:00,2025-10-02T01:00:00,calls,work,,
,vsmirnov,2025-10-02T16:00:00,2025-10-03T01:00:00,calls,work,,
,vsmirnov,2025-10-04T16:00:00,2025-10-05T01:00:00,calls,work,,
,vsmirnov,2025-10-05T15:00:00,2025-10-06T00:00:00,calls,work,,
,vsmirnov,2025-10-06T16:00:00,2025-10-07T01:00:00,calls,work,,
,vsmirnov,2025-10-07T15:00:00,2025-10-08T00:00:00,calls,work,,
,vsmirnov,2025-10-10T16:00:00,2025-10-11T01:00:00,calls,work,,
,vsmirnov,2025-10-11T16:00:00,2025-10-12T01:00:00,calls,work,,
,vsmirnov,2025-10-12T16:00:00,2025-10-13T01:00:00,calls,work,,
,vsmirnov,2025-10-13T16:00:00,2025-10-14T01:00:00,calls,work,,
,vsmirnov,2025-10-16T16:00:00,2025-10-17T01:00:00,calls,work,,
,vsmirnov,2025-10-17T15:00:00,2025-10-18T00:00:00,calls,work,,
,vsmirnov,2025-10-18T16:00:00,2025-10-19T01:00:00,calls,work,,
,vsmirnov,2025-10-19T16:00:00,2025-10-20T01:00:00,calls,work,,
,vsmirnov,2025-10-22T16:00:00,2025-10-23T01:00:00,calls,work,,
,vsmirnov,2025-10-23T15:00:00,2025-10-24T00:00:00,calls,work,,
,vsmirnov,2025-10-24T15:00:00,2025-10-25T00:00:00,calls,work,,
,vsmirnov,2025-10-25T15:00:00,2025-10-26T00:00:00,calls,work,,
,vsmirnov,2025-10-26T16:00:00,2025-10-27T01:00:00,calls,work,,
,vsmirnov,2025-10-27T16:00:00,2025-10-28T01:00:00,calls,work,,
,vsmirnov,2025-10-28T16:00:00,2025-10-29T01:00:00,calls,work,,
,vsmirnov,2025-10-29T16:00:00,2025-10-30T01:00:00,calls,work,,
,vsmirnov,2025-10-30T16:00:00,2025-10-31T01:00:00,calls,work,,
,anovakivska,2025-10-01T07:00:00,2025-10-01T16:00:00,calls,work,,
,anovakivska,2025-10-02T08:00:00,2025-10-02T17:00:00,calls,work,,
,anovakivska,2025-10-03T07:00:00,2025-10-03T16:00:00,calls,work,,
,anovakivska,2025-10-04T05:00:00,2025-10-04T14:00:00,calls,work,,
,anovakivska,2025-10-06T09:00:00,2025-10-06T18:00:00,calls,work,,
,anovakivska,2025-10-07T09:00:00,2025-10-07T18:00:00,calls,work,,
,anovakivska,2025-10-10T05:00:00,2025-10-10T14:00:00,calls,work,,
,anovakivska,2025-10-14T09:00:00,2025-10-14T18:00:00,calls,work,,
,anovakivska,2025-10-15T09:00:00,2025-10-15T18:00:00,calls,work,,
,anovakivska,2025-10-16T06:00:00,2025-10-16T15:00:00,calls,work,,
,anovakivska,2025-10-18T07:00:00,2025-10-18T16:00:00,calls,work,,
,anovakivska,2025-10-21T05:00:00,2025-10-21T14:00:00,calls,work,,
,anovakivska,2025-10-22T07:00:00,2025-10-22T16:00:00,calls,work,,
,anovakivska,2025-10-23T07:00:00,2025-10-23T16:00:00,calls,work,,
,anovakivska,2025-10-24T07:00:00,2025-10-24T16:00:00,calls,work,,
,anovakivska,2025-10-25T06:00:00,2025-10-25T15:00:00,calls,work,,
,anovakivska,2025-10-26T08:00:00,2025-10-26T11:00:00,calls,work,,
,anovakivska,2025-10-27T00:00:00,2025-10-28T00:00:00,calls,vacation,,
,anovakivska,2025-10-28T09:00:00,2025-10-28T18:00:00,calls,work,,
,anovakivska,2025-10-29T09:00:00,2025-10-29T18:00:00,calls,work,,
,anovakivska,2025-10-30T05:00:00,2025-10-30T14:00:00,calls,work,,
,anovakivska,2025-10-31T07:00:00,2025-10-31T16:00:00,calls,work,,
,itenigin,2025-10-01T07:00:00,2025-10-01T16:00:00,calls,work,,
,itenigin,2025-10-02T08:00:00,2025-10-02T17:00:00,calls,work,,
,itenigin,2025-10-03T09:00:00,2025-10-03T18:00:00,calls,work,,
,itenigin,2025-10-05T15:00:00,2025-10-06T00:00:00,calls,work,,
,itenigin,2025-10-06T15:00:00,2025-10-07T00:00:00,calls,work,,
,itenigin,2025-10-08T16:00:00,2025-10-09T01:00:00,calls,work,,
,itenigin,2025-10-09T16:00:00,2025-10-10T01:00:00,calls,work,,
,itenigin,2025-10-10T15:00:00,2025-10-11T00:00:00,calls,work,,
,itenigin,2025-10-11T15:00:00,2025-10-12T00:00:00,calls,work,,
,itenigin,2025-10-13T07:00:00,2025-10-13T16:00:00,calls,work,,
,itenigin,2025-10-14T07:00:00,2025-10-14T16:00:00,calls,work,,
,itenigin,2025-10-15T07:00:00,2025-10-15T16:00:00,calls,work,,
,itenigin,2025-10-16T07:00:00,2025-10-16T16:00:00,calls,work,,
,itenigin,2025-10-19T16:00:00,2025-10-20T01:00:00,calls,work,,
,itenigin,2025-10-20T16:00:00,2025-10-21T01:00:00,calls,work,,
,itenigin,2025-10-21T16:00:00,2025-10-22T01:00:00,calls,work,,
,itenigin,2025-10-22T15:00:00,2025-10-23T00:00:00,calls,work,,
,itenigin,2025-10-25T15:00:00,2025-10-26T00:00:00,calls,work,,
,itenigin,2025-10-26T15:00:00,2025-10-27T00:00:00,calls,work,,
,itenigin,2025-10-27T15:00:00,2025-10-28T00:00:00,calls,work,,
,itenigin,2025-10-28T16:00:00,2025-10-29T01:00:00,calls,work,,
,itenigin,2025-10-29T16:00:00,2025-10-30T01:00:00,calls,work,,
,itenigin,2025-10-31T07:00:00,2025-10-31T16:00:00,calls,work,,
,obaidik,2025-10-01T15:00:00,2025-10-02T00:00:00,calls,work,,
,obaidik,2025-10-03T08:00:00,2025-10-03T17:00:00,calls,work,,
,obaidik,2025-10-04T07:00:00,2025-10-04T16:00:00,calls,work,,
,obaidik,2025-10-05T08:00:00,2025-10-05T17:00:00,calls,work,,
,obaidik,2025-10-06T08:00:00,2025-10-06T17:00:00,calls,work,,
,obaidik,2025-10-07T08:00:00,2025-10-07T17:00:00,calls,work,,
,obaidik,2025-10-10T08:00:00,2025-10-10T17:00:00,calls,work,,
,obaidik,2025-10-11T00:00:00,2025-10-12T00:00:00,calls,vacation,,
,obaidik,2025-10-12T00:00:00,2025-10-13T00:00:00,calls,vacation,,
,obaidik,2025-10-13T16:00:00,2025-10-14T01:00:00,calls,work,,
,obaidik,2025-10-16T08:00:00,2025-10-16T17:00:00,calls,work,,
,obaidik,2025-10-17T08:00:00,2025-10-17T17:00:00,calls,work,,
,obaidik,2025-10-18T10:00:00,2025-10-18T19:00:00,calls,work,,
,obaidik,2025-10-19T17:00:00,2025-10-20T00:00:00,calls,work,,
,obaidik,2025-10-20T08:00:00,2025-10-20T17:00:00,calls,work,,
,obaidik,2025-10-21T08:00:00,2025-10-21T17:00:00,calls,work,,
,obaidik,2025-10-24T15:00:00,2025-10-25T00:00:00,calls,work,,
,obaidik,2025-10-25T16:00:00,2025-10-26T01:00:00,calls,work,,
,obaidik,2025-10-26T11:00:00,2025-10-26T20:00:00,calls,work,,
,obaidik,2025-10-27T11:00:00,2025-10-27T20:00:00,calls,work,,
,obaidik,2025-10-28T09:00:00,2025-10-28T18:00:00,calls,work,,
,obaidik,2025-10-30T08:00:00,2025-10-30T17:00:00,calls,work,,
,obaidik,2025-10-31T08:00:00,2025-10-31T17:00:00,calls,work,,
,iruchko,2025-10-02T00:00:00,2025-10-03T00:00:00,calls,sick,,
,iruchko,2025-10-03T09:00:00,2025-10-03T18:00:00,calls,work,,
,iruchko,2025-10-04T05:00:00,2025-10-04T14:00:00,calls,work,,
,iruchko,2025-10-06T09:00:00,2025-10-06T18:00:00,calls,work,,
,iruchko,2025-10-07T13:00:00,2025-10-07T22:00:00,calls,work,,
,iruchko,2025-10-08T14:00:00,2025-10-08T23:00:00,calls,work,,
,iruchko,2025-10-11T06:00:00,2025-10-11T15:00:00,calls,work,,
,iruchko,2025-10-12T08:00:00,2025-10-12T17:00:00,calls,work,,
,iruchko,2025-10-13T09:00:00,2025-10-13T18:00:00,calls,work,,
,iruchko,2025-10-14T14:00:00,2025-10-14T23:00:00,calls,work,,
,iruchko,2025-10-16T15:00:00,2025-10-17T00:00:00,calls,work,,
,iruchko,2025-10-17T14:00:00,2025-10-17T23:00:00,calls,work,,
,iruchko,2025-10-18T09:00:00,2025-10-18T18:00:00,calls,work,,
,iruchko,2025-10-21T14:00:00,2025-10-21T23:00:00,calls,work,,
,iruchko,2025-10-22T14:00:00,2025-10-22T23:00:00,calls,work,,
,iruchko,2025-10-23T12:00:00,2025-10-23T21:00:00,calls,work,,
,iruchko,2025-10-24T08:00:00,2025-10-24T17:00:00,calls,work,,
,iruchko,2025-10-25T10:00:00,2025-10-25T19:00:00,calls,work,,
,iruchko,2025-10-27T09:00:00,2025-10-27T18:00:00,calls,work,,
,iruchko,2025-10-29T09:00:00,2025-10-29T18:00:00,calls,work,,
,iruchko,2025-10-30T09:00:00,2025-10-30T18:00:00,calls,work,,
,iruchko,2025-10-31T08:00:00,2025-10-31T15:00:00,calls,work,,
,mkuchevskii,2025-10-01T18:00:00,2025-10-02T00:00:00,calls,work,,
,mkuchevskii,2025-10-02T05:00:00,2025-10-02T14:00:00,calls,work,,
,mkuchevskii,2025-10-03T05:00:00,2025-10-03T14:00:00,calls,work,,
,mkuchevskii,2025-10-04T07:00:00,2025-10-04T16:00:00,calls,work,,
,mkuchevskii,2025-10-05T07:00:00,2025-10-05T16:00:00,calls,work,,
,mkuchevskii,2025-10-06T15:00:00,2025-10-07T00:00:00,calls,work,,
,mkuchevskii,2025-10-07T15:00:00,2025-10-08T00:00:00,calls,work,,
,mkuchevskii,2025-10-09T05:00:00,2025-10-09T14:00:00,calls,work,,
,mkuchevskii,2025-10-10T09:00:00,2025-10-10T18:00:00,calls,work,,
,mkuchevskii,2025-10-11T05:00:00,2025-10-11T14:00:00,calls,work,,
,mkuchevskii,2025-10-13T14:00:00,2025-10-13T23:00:00,calls,work,,
,mkuchevskii,2025-10-14T09:00:00,2025-10-14T18:00:00,calls,work,,
,mkuchevskii,2025-10-15T05:00:00,2025-10-15T14:00:00,calls,work,,
,mkuchevskii,2025-10-16T07:00:00,2025-10-16T16:00:00,calls,work,,
,mkuchevskii,2025-10-17T15:00:00,2025-10-18T00:00:00,calls,work,,
,mkuchevskii,2025-10-20T05:00:00,2025-10-20T14:00:00,calls,work,,
,mkuchevskii,2025-10-21T09:00:00,2025-10-21T18:00:00,calls,work,,
,mkuchevskii,2025-10-22T09:00:00,2025-10-22T18:00:00,calls,work,,
,mkuchevskii,2025-10-23T05:00:00,2025-10-23T14:00:00,calls,work,,
,mkuchevskii,2025-10-25T09:00:00,2025-10-25T18:00:00,calls,work,,
,mkuchevskii,2025-10-26T16:00:00,2025-10-27T01:00:00,calls,work,,
,mkuchevskii,2025-10-29T05:00:00,2025-10-29T14:00:00,calls,work,,
,mkuchevskii,2025-10-30T05:00:00,2025-10-30T14:00:00,calls,work,,
,mkuchevskii,2025-10-31T08:00:00,2025-10-31T15:00:00,calls,work,,
,oiudin,2025-10-01T00:00:00,2025-10-02T00:00:00,calls,sick,,
,oiudin,2025-10-02T00:00:00,2025-10-03T00:00:00,calls,sick,,
,oiudin,2025-10-03T15:00:00,2025-10-04T00:00:00,calls,work,,
,oiudin,2025-10-04T15:00:00,2025-10-05T00:00:00,calls,work,,
,oiudin,2025-10-07T08:00:00,2025-10-07T17:00:00,calls,work,,
,oiudin,2025-10-08T09:00:00,2025-10-08T18:00:00,calls,work,,
,oiudin,2025-10-09T12:00:00,2025-10-09T18:00:00,calls,work,,
,oiudin,2025-10-10T09:00:00,2025-10-10T18:00:00,calls,work,,
,oiudin,2025-10-11T15:00:00,2025-10-12T00:00:00,calls,work,,
,oiudin,2025-10-14T15:00:00,2025-10-15T00:00:00,calls,work,,
,oiudin,2025-10-16T14:00:00,2025-10-16T20:00:00,calls,work,,
,oiudin,2025-10-17T15:00:00,2025-10-18T00:00:00,calls,work,,
,oiudin,2025-10-20T07:00:00,2025-10-20T16:00:00,calls,work,,
,oiudin,2025-10-22T07:00:00,2025-10-22T16:00:00,calls,work,,
,oiudin,2025-10-23T14:00:00,2025-10-23T20:00:00,calls,work,,
,oiudin,2025-10-24T07:00:00,2025-10-24T16:00:00,calls,work,,
,oiudin,2025-10-27T15:00:00,2025-10-28T00:00:00,calls,work,,
,oiudin,2025-10-28T15:00:00,2025-10-29T00:00:00,calls,work,,
,oiudin,2025-10-29T15:00:00,2025-10-30T00:00:00,calls,work,,
,oiudin,2025-10-30T10:00:00,2025-10-30T13:00:00,calls,work,,
,oiudin,2025-10-31T15:00:00,2025-11-01T00:00:00,calls,work,,
,nziuzikov,2025-10-01T07:00:00,2025-10-01T16:00:00,calls,work,,
,nziuzikov,2025-10-02T09:00:00,2025-10-02T18:00:00,calls,work,,
,nziuzikov,2025-10-03T08:00:00,2025-10-03T17:00:00,calls,work,,
,nziuzikov,2025-10-04T05:00:00,2025-10-04T14:00:00,calls,work,,
,nziuzikov,2025-10-06T09:00:00,2025-10-06T18:00:00,calls,work,,
,nziuzikov,2025-10-07T13:00:00,2025-10-07T22:00:00,calls,work,,
,nziuzikov,2025-10-14T09:00:00,2025-10-14T18:00:00,calls,work,,
,nziuzikov,2025-10-15T09:00:00,2025-10-15T18:00:00,calls,work,,
,nziuzikov,2025-10-16T05:00:00,2025-10-16T14:00:00,calls,work,,
,nziuzikov,2025-10-17T08:00:00,2025-10-17T17:00:00,calls,work,,
,nziuzikov,2025-10-18T08:00:00,2025-10-18T17:00:00,calls,work,,
,nziuzikov,2025-10-21T05:00:00,2025-10-21T14:00:00,calls,work,,
,nziuzikov,2025-10-22T11:00:00,2025-10-22T20:00:00,calls,work,,
,nziuzikov,2025-10-23T07:00:00,2025-10-23T16:00:00,calls,work,,
,nziuzikov,2025-10-24T07:00:00,2025-10-24T16:00:00,calls,work,,
,nziuzikov,2025-10-27T00:00:00,2025-10-28T00:00:00,calls,vacation,,
,nziuzikov,2025-10-28T09:00:00,2025-10-28T18:00:00,calls,work,,
,nziuzikov,2025-10-29T14:00:00,2025-10-29T23:00:00,calls,work,,
,nziuzikov,2025-10-30T09:00:00,2025-10-30T18:00:00,calls,work,,
,nziuzikov,2025-10-31T07:00:00,2025-10-31T16:00:00,calls,work,,
,vkodenko,2025-10-04T07:00:00,2025-10-04T16:00:00,calls,work,,
,vkodenko,2025-10-07T15:00:00,2025-10-08T00:00:00,calls,work,,
,vkodenko,2025-10-10T15:00:00,2025-10-11T00:00:00,calls,work,,
,vkodenko,2025-10-19T09:00:00,2025-10-19T18:00:00,calls,work,,
,vkodenko,2025-10-26T14:00:00,2025-10-26T23:00:00,calls,work,,
,vkodenko,2025-10-28T14:00:00,2025-10-28T23:00:00,calls,work,,
,sbogovik,2025-10-01T08:00:00,2025-10-01T17:00:00,calls,work,,
,sbogovik,2025-10-02T08:00:00,2025-10-02T17:00:00,calls,work,,
,sbogovik,2025-10-04T15:00:00,2025-10-05T00:00:00,calls,work,,
,sbogovik,2025-10-06T09:00:00,2025-10-06T18:00:00,calls,work,,
,sbogovik,2025-10-07T11:00:00,2025-10-07T20:00:00,calls,work,,
,sbogovik,2025-10-08T14:00:00,2025-10-08T23:00:00,calls,work,,
,sbogovik,2025-10-09T09:00:00,2025-10-09T18:00:00,calls,work,,
,sbogovik,2025-10-11T09:00:00,2025-10-11T18:00:00,calls,work,,
,sbogovik,2025-10-12T09:00:00,2025-10-12T18:00:00,calls,work,,
,sbogovik,2025-10-13T09:00:00,2025-10-13T18:00:00,calls,work,,
,sbogovik,2025-10-14T18:00:00,2025-10-14T20:44:00,calls,work,,
,sbogovik,2025-10-16T08:00:00,2025-10-16T17:00:00,calls,work,,
,sbogovik,2025-10-17T08:00:00,2025-10-17T17:00:00,calls,work,,
,sbogovik,2025-10-18T14:00:00,2025-10-18T23:00:00,calls,work,,
,sbogovik,2025-10-19T14:00:00,2025-10-19T23:00:00,calls,work,,
,sbogovik,2025-10-21T08:00:00,2025-10-21T17:00:00,calls,work,,
,sbogovik,2025-10-22T08:00:00,2025-10-22T17:00:00,calls,work,,
,sbogovik,2025-10-24T08:00:00,2025-10-24T17:00:00,calls,work,,
,sbogovik,2025-10-25T08:00:00,2025-10-25T17:00:00,calls,work,,
,sbogovik,2025-10-26T08:00:00,2025-10-26T17:00:00,calls,work,,
,sbogovik,2025-10-28T14:00:00,2025-10-28T23:00:00,calls,work,,
,sbogovik,2025-10-29T13:00:00,2025-10-29T22:00:00,calls,work,,
,sbogovik,2025-10-30T08:00:00,2025-10-30T17:00:00,calls,work,,
,sbogovik,2025-10-31T14:00:00,2025-10-31T23:00:00,calls,work,,
,iakimushkina,2025-10-01T09:00:00,2025-10-01T18:00:00,calls,work,,
,iakimushkina,2025-10-03T15:00:00,2025-10-04T00:00:00,calls,work,,
,iakimushkina,2025-10-04T10:00:00,2025-10-04T19:00:00,calls,work,,
,iakimushkina,2025-10-05T06:00:00,2025-10-05T15:00:00,calls,work,,
,iakimushkina,2025-10-06T14:00:00,2025-10-06T23:00:00,calls,work,,
,iakimushkina,2025-10-07T15:00:00,2025-10-08T00:00:00,calls,work,,
,iakimushkina,2025-10-09T15:00:00,2025-10-10T00:00:00,calls,work,,
,iakimushkina,2025-10-10T15:00:00,2025-10-11T00:00:00,calls,work,,
,iakimushkina,2025-10-11T15:00:00,2025-10-12T00:00:00,calls,work,,
,iakimushkina,2025-10-13T06:00:00,2025-10-13T15:00:00,calls,work,,
,iakimushkina,2025-10-14T06:00:00,2025-10-14T15:00:00,calls,work,,
,iakimushkina,2025-10-15T15:00:00,2025-10-16T00:00:00,calls,work,,
,iakimushkina,2025-10-18T15:00:00,2025-10-19T00:00:00,calls,work,,
,iakimushkina,2025-10-19T14:00:00,2025-10-19T23:00:00,calls,work,,
,iakimushkina,2025-10-20T15:00:00,2025-10-21T00:00:00,calls,work,,
,iakimushkina,2025-10-22T05:00:00,2025-10-22T14:00:00,calls,work,,
,iakimushkina,2025-10-23T06:00:00,2025-10-23T15:00:00,calls,work,,
,iakimushkina,2025-10-24T06:00:00,2025-10-24T15:00:00,calls,work,,
,iakimushkina,2025-10-25T06:00:00,2025-10-25T15:00:00,calls,work,,
,iakimushkina,2025-10-26T00:00:00,2025-10-27T00:00:00,calls,vacation,,
,iakimushkina,2025-10-28T00:00:00,2025-10-29T00:00:00,calls,vacation,,
,iakimushkina,2025-10-29T00:00:00,2025-10-30T00:00:00,calls,vacation,,
,iakimushkina,2025-10-30T00:00:00,2025-10-31T00:00:00,calls,vacation,,
,iakimushkina,2025-10-31T00:00:00,2025-11-01T00:00:00,calls,vacation,,
,lvorotintseva,2025-10-02T07:00:00,2025-10-02T16:00:00,calls,work,,
,lvorotintseva,2025-10-03T09:00:00,2025-10-03T18:00:00,calls,work,,
,lvorotintseva,2025-10-04T15:00:00,2025-10-05T00:00:00,calls,work,,
,lvorotintseva,2025-10-05T15:00:00,2025-10-06T00:00:00,calls,work,,
,lvorotintseva,2025-10-06T00:00:00,2025-10-06T01:00:00,calls,work,,
,lvorotintseva,2025-10-08T07:00:00,2025-10-08T16:00:00,calls,work,,
,lvorotintseva,2025-10-09T09:00:00,2025-10-09T18:00:00,calls,work,,
,lvorotintseva,2025-10-12T06:00:00,2025-10-12T15:00:00,calls,work,,
,lvorotintseva,2025-10-13T05:00:00,2025-10-13T14:00:00,calls,work,,
,lvorotintseva,2025-10-15T16:00:00,2025-10-16T01:00:00,calls,work,,
,lvorotintseva,2025-10-17T16:00:00,2025-10-18T01:00:00,calls,work,,
,lvorotintseva,2025-10-18T16:00:00,2025-10-19T01:00:00,calls,work,,
,lvorotintseva,2025-10-19T14:00:00,2025-10-19T23:00:00,calls,work,,
,lvorotintseva,2025-10-20T14:00:00,2025-10-20T23:00:00,calls,work,,
,lvorotintseva,2025-10-22T14:00:00,2025-10-22T23:00:00,calls,work,,
,lvorotintseva,2025-10-23T14:00:00,2025-10-23T23:00:00,calls,work,,
,lvorotintseva,2025-10-24T16:00:00,2025-10-25T01:00:00,calls,work,,
,lvorotintseva,2025-10-25T16:00:00,2025-10-26T01:00:00,calls,work,,
,lvorotintseva,2025-10-26T10:00:00,2025-10-26T19:00:00,calls,work,,
,lvorotintseva,2025-10-28T07:00:00,2025-10-28T16:00:00,calls,work,,
,lvorotintseva,2025-10-29T07:00:00,2025-10-29T16:00:00,calls,work,,
,lvorotintseva,2025-10-30T07:00:00,2025-10-30T16:00:00,calls,work,,
,vbondar,2025-10-04T10:00:00,2025-10-04T19:00:00,calls,work,,
,vbondar,2025-10-05T15:00:00,2025-10-06T00:00:00,calls,work,,
,vbondar,2025-10-07T14:00:00,2025-10-07T23:00:00,calls,work,,
,vbondar,2025-10-11T09:00:00,2025-10-11T18:00:00,calls,work,,
,vbondar,2025-10-12T16:00:00,2025-10-13T01:00:00,calls,work,,
,vbondar,2025-10-13T15:00:00,2025-10-14T00:00:00,calls,work,,
,vbondar,2025-10-14T14:00:00,2025-10-14T23:00:00,calls,work,,
,vbondar,2025-10-17T07:00:00,2025-10-17T16:00:00,calls,work,,
,vbondar,2025-10-18T09:00:00,2025-10-18T18:00:00,calls,work,,
,vbondar,2025-10-19T14:00:00,2025-10-19T23:00:00,calls,work,,
,vbondar,2025-10-20T14:00:00,2025-10-20T23:00:00,calls,work,,
,vbondar,2025-10-21T14:00:00,2025-10-21T23:00:00,calls,work,,
,vbondar,2025-10-22T12:00:00,2025-10-22T14:00:00,calls,work,,
,vbondar,2025-10-24T07:00:00,2025-10-24T16:00:00,calls,work,,
,vbondar,2025-10-25T07:00:00,2025-10-25T16:00:00,calls,work,,
,vbondar,2025-10-26T14:00:00,2025-10-26T23:00:00,calls,work,,
,vbondar,2025-10-27T14:00:00,2025-10-27T23:00:00,calls,work,,
,vbondar,2025-10-28T14:00:00,2025-10-28T23:00:00,calls,work,,
,vbondar,2025-10-30T05:00:00,2025-10-30T14:00:00,calls,work,,
,vbondar,2025-10-31T14:00:00,2025-10-31T23:00:00,calls,work,,
,dkrainiuk,2025-10-02T07:00:00,2025-10-02T16:00:00,calls,work,,
,dkrainiuk,2025-10-03T09:00:00,2025-10-03T18:00:00,calls,work,,
,dkrainiuk,2025-10-04T07:00:00,2025-10-04T16:00:00,calls,work,,
,dkrainiuk,2025-10-05T07:00:00,2025-10-05T16:00:00,calls,work,,
,dkrainiuk,2025-10-06T14:00:00,2025-10-06T23:00:00,calls,work,,
,dkrainiuk,2025-10-10T05:00:00,2025-10-10T14:00:00,calls,work,,
,dkrainiuk,2025-10-11T15:00:00,2025-10-12T00:00:00,calls,work,,
,dkrainiuk,2025-10-12T16:00:00,2025-10-13T01:00:00,calls,work,,
,dkrainiuk,2025-10-13T15:00:00,2025-10-14T00:00:00,calls,work,,
,dkrainiuk,2025-10-15T07:00:00,2025-10-15T16:00:00,calls,work,,
,dkrainiuk,2025-10-16T07:00:00,2025-10-16T16:00:00,calls,work,,
,dkrainiuk,2025-10-17T07:00:00,2025-10-17T16:00:00,calls,work,,
,dkrainiuk,2025-10-18T14:00:00,2025-10-18T23:00:00,calls,work,,
,dkrainiuk,2025-10-20T14:00:00,2025-10-20T23:00:00,calls,work,,
,dkrainiuk,2025-10-23T07:00:00,2025-10-23T16:00:00,calls,work,,
,dkrainiuk,2025-10-24T08:00:00,2025-10-24T17:00:00,calls,work,,
,dkrainiuk,2025-10-25T07:00:00,2025-10-25T16:00:00,calls,work,,
,dkrainiuk,2025-10-26T07:00:00,2025-10-26T16:00:00,calls,work,,
,dkrainiuk,2025-10-27T05:00:00,2025-10-27T14:00:00,calls,work,,
,dkrainiuk,2025-10-29T07:00:00,2025-10-29T16:00:00,calls,work,,
,dkrainiuk,2025-10-30T05:00:00,2025-10-30T14:00:00,calls,work,,
,dkrainiuk,2025-10-31T14:00:00,2025-10-31T23:00:00,calls,work,,
,mreut,2025-10-01T09:00:00,2025-10-01T18:00:00,calls,work,,
,mreut,2025-10-02T08:00:00,2025-10-02T17:00:00,calls,work,,
,mreut,2025-10-03T08:00:00,2025-10-03T17:00:00,calls,work,,
,mreut,2025-10-06T15:00:00,2025-10-07T00:00:00,calls,work,,
,mreut,2025-10-07T15:00:00,2025-10-08T00:00:00,calls,work,,
,mreut,2025-10-09T07:00:00,2025-10-09T16:00:00,calls,work,,
,mreut,2025-10-10T08:00:00,2025-10-10T17:00:00,calls,work,,
,mreut,2025-10-12T07:00:00,2025-10-12T16:00:00,calls,work,,
,mreut,2025-10-13T14:00:00,2025-10-13T23:00:00,calls,work,,
,mreut,2025-10-14T14:00:00,2025-10-14T23:00:00,calls,work,,
,mreut,2025-10-15T11:00:00,2025-10-15T20:00:00,calls,work,,
,mreut,2025-10-16T12:00:00,2025-10-16T21:00:00,calls,work,,
,mreut,2025-10-19T05:00:00,2025-10-19T14:00:00,calls,work,,
,mreut,2025-10-20T06:00:00,2025-10-20T15:00:00,calls,work,,
,mreut,2025-10-21T14:00:00,2025-10-21T23:00:00,calls,work,,
,mreut,2025-10-22T13:00:00,2025-10-22T22:00:00,calls,work,,
,mreut,2025-10-23T08:00:00,2025-10-23T17:00:00,calls,work,,
,mreut,2025-10-24T07:00:00,2025-10-24T16:00:00,calls,work,,
,mreut,2025-10-26T06:00:00,2025-10-26T15:00:00,calls,work,,
,mreut,2025-10-27T05:00:00,2025-10-27T14:00:00,calls,work,,
,mreut,2025-10-28T09:00:00,2025-10-28T18:00:00,calls,work,,
,mreut,2025-10-29T09:00:00,2025-10-29T18:00:00,calls,work,,
,aarisova,2025-10-01T09:00:00,2025-10-01T18:00:00,calls,work,,
,aarisova,2025-10-02T12:00:00,2025-10-02T21:00:00,calls,work,,
,aarisova,2025-10-03T12:00:00,2025-10-03T21:00:00,calls,work,,
,aarisova,2025-10-04T12:00:00,2025-10-04T21:00:00,calls,work,,
,aarisova,2025-10-07T15:00:00,2025-10-08T00:00:00,calls,work,,
,aarisova,2025-10-08T09:00:00,2025-10-08T18:00:00,calls,work,,
,aarisova,2025-10-09T12:00:00,2025-10-09T21:00:00,calls,work,,
,aarisova,2025-10-10T12:00:00,2025-10-10T21:00:00,calls,work,,
,aarisova,2025-10-11T10:00:00,2025-10-11T19:00:00,calls,work,,
,aarisova,2025-10-14T14:00:00,2025-10-14T23:00:00,calls,work,,
,aarisova,2025-10-15T14:00:00,2025-10-15T23:00:00,calls,work,,
,aarisova,2025-10-16T07:00:00,2025-10-16T16:00:00,calls,work,,
,aarisova,2025-10-17T10:00:00,2025-10-17T19:00:00,calls,work,,
,aarisova,2025-10-18T05:00:00,2025-10-18T14:00:00,calls,work,,
,dmakhinich,2025-10-01T09:00:00,2025-10-01T18:00:00,calls,work,,
,dmakhinich,2025-10-02T07:00:00,2025-10-02T16:00:00,calls,work,,
,dmakhinich,2025-10-04T09:00:00,2025-10-04T18:00:00,calls,work,,
,dmakhinich,2025-10-05T00:00:00,2025-10-06T00:00:00,calls,vacation,,
,dmakhinich,2025-10-06T00:00:00,2025-10-07T00:00:00,calls,vacation,,
,dmakhinich,2025-10-09T07:00:00,2025-10-09T16:00:00,calls,work,,
,dmakhinich,2025-10-10T08:00:00,2025-10-10T17:00:00,calls,work,,
,dmakhinich,2025-10-11T09:00:00,2025-10-11T18:00:00,calls,work,,
,dmakhinich,2025-10-12T07:00:00,2025-10-12T16:00:00,calls,work,,
